trace_id,xv_splits-page_label-10
0003-60,3.0
0003-61,5.0
0003-62,1.0
0003-63,9.0
0003-64,3.0
0003-65,1.0
0003-66,0.0
0003-67,6.0
0003-68,1.0
0003-69,9.0
0003-7,3.0
0003-70,6.0
0003-71,4.0
0003-72,7.0
0003-73,4.0
0003-74,9.0
0003-75,2.0
0003-76,3.0
0003-77,0.0
0003-78,8.0
0003-79,3.0
0003-8,7.0
0003-80,1.0
0003-81,1.0
0003-82,0.0
0003-83,9.0
0003-84,0.0
0003-85,9.0
0003-86,8.0
0003-87,6.0
0003-88,8.0
0003-89,7.0
0003-9,5.0
0003-90,4.0
0003-91,5.0
0003-92,1.0
0003-93,6.0
0003-94,2.0
0003-95,0.0
0003-96,2.0
0003-97,7.0
0003-98,2.0
0003-99,4.0
0004-0,3.0
0004-1,0.0
0004-10,1.0
0004-11,5.0
0004-12,7.0
0004-13,5.0
0004-14,3.0
0004-15,4.0
0004-16,2.0
0004-17,3.0
0004-18,5.0
0004-19,3.0
0004-2,1.0
0004-20,2.0
0004-21,2.0
0004-22,9.0
0004-23,4.0
0004-24,3.0
0004-25,4.0
0004-26,0.0
0004-27,1.0
0004-28,3.0
0004-29,7.0
0004-3,9.0
0004-30,1.0
0004-31,3.0
0004-32,8.0
0004-33,6.0
0004-34,1.0
0004-35,2.0
0004-36,5.0
0004-37,4.0
0004-38,2.0
0004-39,8.0
0004-4,9.0
0004-40,6.0
0004-41,6.0
0004-42,0.0
0004-43,5.0
0004-44,5.0
0004-45,6.0
0004-46,8.0
0004-47,9.0
0004-48,5.0
0004-49,3.0
0004-5,1.0
0004-50,1.0
0004-51,8.0
0004-52,9.0
0004-53,8.0
0004-54,1.0
0004-55,6.0
0004-56,7.0
0004-57,1.0
0004-58,7.0
0004-59,8.0
0004-6,6.0
0004-60,0.0
0004-61,3.0
0004-62,3.0
0004-63,9.0
0004-64,7.0
0004-65,5.0
0004-66,2.0
0004-67,4.0
0004-68,0.0
0004-69,4.0
0004-7,1.0
0004-70,8.0
0004-71,9.0
0004-72,0.0
0004-73,7.0
0004-74,4.0
0004-75,7.0
0004-76,6.0
0004-77,2.0
0004-78,6.0
0004-79,2.0
0004-8,9.0
0004-80,4.0
0004-81,7.0
0004-82,4.0
0004-83,9.0
0004-84,7.0
0004-85,2.0
0004-86,8.0
0004-87,8.0
0004-88,0.0
0004-89,7.0
0004-9,9.0
0004-90,8.0
0004-91,4.0
0004-92,5.0
0004-93,5.0
0004-94,6.0
0004-95,6.0
0004-96,0.0
0004-97,2.0
0004-98,0.0
0004-99,0.0
0005-0,0.0
0005-1,9.0
0005-10,3.0
0005-11,8.0
0005-12,7.0
0005-13,0.0
0005-14,7.0
0005-15,8.0
0005-16,6.0
0005-17,5.0
0005-18,1.0
0005-19,4.0
0005-2,1.0
0005-20,4.0
0005-21,4.0
0005-22,1.0
0005-23,8.0
0005-24,6.0
0005-25,2.0
0005-26,7.0
0005-27,8.0
0005-28,9.0
0005-29,6.0
0005-3,9.0
0005-30,9.0
0005-31,5.0
0005-32,1.0
0005-33,2.0
0005-34,7.0
0005-35,4.0
0005-36,6.0
0005-37,5.0
0005-38,9.0
0005-39,4.0
0005-4,5.0
0005-40,0.0
0005-41,1.0
0005-42,3.0
0005-43,1.0
0005-44,9.0
0005-45,0.0
0005-46,2.0
0005-47,2.0
0005-48,5.0
0005-49,4.0
0005-5,7.0
0005-50,4.0
0005-51,5.0
0005-52,8.0
0005-53,4.0
0005-54,1.0
0005-55,9.0
0005-56,0.0
0005-57,2.0
0005-58,8.0
0005-59,3.0
0005-6,6.0
0005-60,6.0
0005-61,1.0
0005-62,5.0
0005-63,9.0
0005-64,3.0
0005-65,2.0
0005-66,5.0
0005-67,3.0
0005-68,6.0
0005-69,3.0
0005-7,1.0
0005-70,6.0
0005-71,2.0
0005-72,2.0
0005-73,8.0
0005-74,0.0
0005-75,8.0
0005-76,9.0
0005-77,0.0
0005-78,7.0
0005-79,5.0
0005-8,8.0
0005-80,7.0
0005-81,0.0
0005-82,3.0
0005-83,0.0
0005-84,2.0
0005-85,7.0
0005-86,1.0
0005-87,7.0
0005-88,4.0
0005-89,3.0
0005-9,9.0
0005-90,4.0
0005-91,6.0
0005-92,0.0
0005-93,3.0
0005-94,7.0
0005-95,3.0
0005-96,6.0
0005-97,2.0
0005-98,8.0
0005-99,5.0
0006-0,9.0
0006-1,7.0
0006-10,8.0
0006-11,2.0
0006-12,8.0
0006-13,7.0
0006-14,3.0
0006-15,9.0
0006-16,7.0
0006-17,5.0
0006-18,9.0
0006-19,4.0
0006-2,2.0
0006-20,7.0
0006-21,8.0
0006-22,1.0
0006-23,1.0
0006-24,9.0
0006-25,4.0
0006-26,6.0
0006-27,2.0
0006-28,2.0
0006-29,3.0
0006-3,7.0
0006-30,6.0
0006-31,9.0
0006-32,0.0
0006-33,8.0
0006-34,3.0
0006-35,5.0
0006-36,7.0
0006-37,7.0
0006-38,2.0
0006-39,8.0
0006-4,9.0
0006-40,3.0
0006-41,1.0
0006-42,4.0
0006-43,5.0
0006-44,9.0
0006-45,2.0
0006-46,3.0
0006-47,0.0
0006-48,6.0
0006-49,0.0
0006-5,0.0
0006-50,9.0
0006-51,5.0
0006-52,5.0
0006-53,1.0
0006-54,2.0
0006-55,8.0
0006-56,8.0
0006-57,0.0
0006-58,0.0
0006-59,1.0
0006-6,4.0
0006-60,3.0
0006-61,0.0
0006-62,1.0
0006-63,5.0
0006-64,3.0
0006-65,1.0
0006-66,6.0
0006-67,6.0
0006-68,8.0
0006-69,0.0
0006-7,7.0
0006-70,6.0
0006-71,6.0
0006-72,4.0
0006-73,7.0
0006-74,8.0
0006-75,9.0
0006-76,7.0
0006-77,3.0
0006-78,1.0
0006-79,5.0
0006-8,4.0
0006-80,0.0
0006-81,4.0
0006-82,3.0
0006-83,6.0
0006-84,0.0
0006-85,4.0
0006-86,5.0
0006-87,5.0
0006-88,1.0
0006-89,4.0
0006-9,2.0
0006-90,2.0
0006-91,9.0
0006-92,1.0
0006-93,3.0
0006-94,6.0
0006-95,8.0
0006-96,5.0
0006-97,6.0
0006-98,4.0
0006-99,2.0
0007-0,7.0
0007-1,1.0
0007-10,4.0
0007-11,2.0
0007-12,4.0
0007-13,9.0
0007-14,2.0
0007-15,7.0
0007-16,4.0
0007-17,0.0
0007-18,8.0
0007-19,7.0
0007-2,2.0
0007-20,8.0
0007-21,2.0
0007-22,4.0
0007-23,7.0
0007-24,3.0
0007-25,4.0
0007-26,7.0
0007-27,7.0
0007-28,1.0
0007-29,0.0
0007-3,3.0
0007-30,5.0
0007-31,3.0
0007-32,9.0
0007-33,5.0
0007-34,1.0
0007-35,5.0
0007-36,5.0
0007-37,7.0
0007-38,6.0
0007-39,2.0
0007-4,4.0
0007-40,8.0
0007-41,2.0
0007-42,3.0
0007-43,9.0
0007-44,4.0
0007-45,3.0
0007-46,6.0
0007-47,1.0
0007-48,2.0
0007-49,9.0
0007-5,4.0
0007-50,0.0
0007-51,1.0
0007-52,0.0
0007-53,9.0
0007-54,8.0
0007-55,6.0
0007-56,8.0
0007-57,0.0
0007-58,1.0
0007-59,8.0
0007-6,6.0
0007-60,3.0
0007-61,8.0
0007-62,6.0
0007-63,3.0
0007-64,6.0
0007-65,9.0
0007-66,3.0
0007-67,6.0
0007-68,8.0
0007-69,5.0
0007-7,8.0
0007-70,5.0
0007-71,9.0
0007-72,5.0
0007-73,0.0
0007-74,1.0
0007-75,4.0
0007-76,7.0
0007-77,5.0
0007-78,9.0
0007-79,3.0
0007-8,0.0
0007-80,1.0
0007-81,9.0
0007-82,9.0
0007-83,4.0
0007-84,5.0
0007-85,2.0
0007-86,6.0
0007-87,8.0
0007-88,6.0
0007-89,1.0
0007-9,3.0
0007-90,7.0
0007-91,7.0
0007-92,0.0
0007-93,2.0
0007-94,2.0
0007-95,0.0
0007-96,1.0
0007-97,6.0
0007-98,0.0
0007-99,5.0
0008-0,9.0
0008-1,5.0
0008-10,1.0
0008-11,1.0
0008-12,4.0
0008-13,0.0
0008-14,9.0
0008-15,0.0
0008-16,8.0
0008-17,4.0
0008-18,3.0
0008-19,2.0
0008-2,7.0
0008-20,0.0
0008-21,9.0
0008-22,7.0
0008-23,2.0
0008-24,8.0
0008-25,6.0
0008-26,4.0
0008-27,8.0
0008-28,2.0
0008-29,4.0
0008-3,9.0
0008-30,7.0
0008-31,8.0
0008-32,5.0
0008-33,1.0
0008-34,6.0
0008-35,1.0
0008-36,3.0
0008-37,6.0
0008-38,3.0
0008-39,2.0
0008-4,1.0
0008-40,3.0
0008-41,5.0
0008-42,8.0
0008-43,3.0
0008-44,7.0
0008-45,0.0
0008-46,4.0
0008-47,3.0
0008-48,2.0
0008-49,0.0
0008-5,6.0
0008-50,9.0
0008-51,7.0
0008-52,4.0
0008-53,1.0
0008-54,4.0
0008-55,4.0
0008-56,5.0
0008-57,5.0
0008-58,1.0
0008-59,1.0
0008-6,1.0
0008-60,6.0
0008-61,0.0
0008-62,7.0
0008-63,5.0
0008-64,1.0
0008-65,4.0
0008-66,2.0
0008-67,9.0
0008-68,8.0
0008-69,4.0
0008-7,9.0
0008-70,5.0
0008-71,3.0
0008-72,2.0
0008-73,6.0
0008-74,0.0
0008-75,7.0
0008-76,2.0
0008-77,6.0
0008-78,9.0
0008-79,7.0
0008-8,2.0
0008-80,8.0
0008-81,7.0
0008-82,5.0
0008-83,9.0
0008-84,6.0
0008-85,0.0
0008-86,5.0
0008-87,8.0
0008-88,0.0
0008-89,7.0
0008-9,6.0
0008-90,2.0
0008-91,3.0
0008-92,8.0
0008-93,3.0
0008-94,0.0
0008-95,3.0
0008-96,6.0
0008-97,5.0
0008-98,8.0
0008-99,9.0
0009-0,0.0
0009-1,5.0
0009-10,2.0
0009-11,6.0
0009-12,0.0
0009-13,7.0
0009-14,9.0
0009-15,9.0
0009-16,1.0
0009-17,7.0
0009-18,0.0
0009-19,8.0
0009-2,4.0
0009-20,0.0
0009-21,8.0
0009-22,9.0
0009-23,8.0
0009-24,4.0
0009-25,8.0
0009-26,8.0
0009-27,6.0
0009-28,5.0
0009-29,4.0
0009-3,4.0
0009-30,6.0
0009-31,5.0
0009-32,6.0
0009-33,9.0
0009-34,1.0
0009-35,1.0
0009-36,5.0
0009-37,6.0
0009-38,9.0
0009-39,4.0
0009-4,5.0
0009-40,1.0
0009-41,7.0
0009-42,8.0
0009-43,3.0
0009-44,1.0
0009-45,6.0
0009-46,7.0
0009-47,9.0
0009-48,3.0
0009-49,5.0
0009-5,0.0
0009-50,3.0
0009-51,2.0
0009-52,2.0
0009-53,9.0
0009-54,6.0
0009-55,4.0
0009-56,0.0
0009-57,6.0
0009-58,5.0
0009-59,3.0
0009-6,5.0
0009-60,1.0
0009-61,8.0
0009-62,1.0
0009-63,4.0
0009-64,1.0
0009-65,2.0
0009-66,7.0
0009-67,9.0
0009-68,2.0
0009-69,6.0
0009-7,8.0
0009-70,4.0
0009-71,9.0
0009-72,3.0
0009-73,3.0
0009-74,1.0
0009-75,4.0
0009-76,2.0
0009-77,1.0
0009-78,4.0
0009-79,2.0
0009-8,2.0
0009-80,8.0
0009-81,3.0
0009-82,6.0
0009-83,7.0
0009-84,7.0
0009-85,3.0
0009-86,2.0
0009-87,7.0
0009-88,0.0
0009-89,9.0
0009-9,5.0
0009-90,8.0
0009-91,5.0
0009-92,2.0
0009-93,7.0
0009-94,0.0
0009-95,0.0
0009-96,3.0
0009-97,3.0
0009-98,7.0
0009-99,0.0
0010-0,1.0
0010-1,7.0
0010-10,0.0
0010-11,4.0
0010-12,1.0
0010-13,1.0
0010-14,3.0
0010-15,3.0
0010-16,7.0
0010-17,2.0
0010-18,3.0
0010-19,5.0
0010-2,9.0
0010-20,1.0
0010-21,1.0
0010-22,1.0
0010-23,4.0
0010-24,1.0
0010-25,2.0
0010-26,0.0
0010-27,8.0
0010-28,0.0
0010-29,2.0
0010-3,2.0
0010-30,8.0
0010-31,0.0
0010-32,2.0
0010-33,6.0
0010-34,3.0
0010-35,9.0
0010-36,0.0
0010-37,5.0
0010-38,3.0
0010-39,6.0
0010-4,1.0
0010-40,9.0
0010-41,4.0
0010-42,5.0
0010-43,5.0
0010-44,4.0
0010-45,6.0
0010-46,1.0
0010-47,4.0
0010-48,4.0
0010-49,4.0
0010-5,5.0
0010-50,5.0
0010-51,7.0
0010-52,0.0
0010-53,7.0
0010-54,7.0
0010-55,2.0
0010-56,7.0
0010-57,6.0
0010-58,3.0
0010-59,9.0
0010-6,8.0
0010-60,8.0
0010-61,2.0
0010-62,9.0
0010-63,6.0
0010-64,5.0
0010-65,2.0
0010-66,5.0
0010-67,4.0
0010-68,7.0
0010-69,4.0
0010-7,7.0
0010-70,8.0
0010-71,6.0
0010-72,9.0
0010-73,7.0
0010-74,0.0
0010-75,3.0
0010-76,0.0
0010-77,8.0
0010-78,9.0
0010-79,8.0
0010-8,5.0
0010-80,6.0
0010-81,6.0
0010-82,6.0
0010-83,9.0
0010-84,0.0
0010-85,6.0
0010-86,5.0
0010-87,0.0
0010-88,3.0
0010-89,1.0
0010-9,8.0
0010-90,7.0
0010-91,8.0
0010-92,9.0
0010-93,2.0
0010-94,3.0
0010-95,3.0
0010-96,4.0
0010-97,2.0
0010-98,8.0
0010-99,9.0
0011-0,4.0
0011-1,5.0
0011-10,5.0
0011-11,2.0
0011-12,7.0
0011-13,8.0
0011-14,4.0
0011-15,2.0
0011-16,9.0
0011-17,5.0
0011-18,2.0
0011-19,3.0
0011-2,4.0
0011-20,8.0
0011-21,6.0
0011-22,3.0
0011-23,4.0
0011-24,3.0
0011-25,2.0
0011-26,1.0
0011-27,8.0
0011-28,7.0
0011-29,4.0
0011-3,1.0
0011-30,2.0
0011-31,9.0
0011-32,3.0
0011-33,7.0
0011-34,3.0
0011-35,0.0
0011-36,1.0
0011-37,5.0
0011-38,7.0
0011-39,4.0
0011-4,6.0
0011-40,6.0
0011-41,4.0
0011-42,8.0
0011-43,7.0
0011-44,4.0
0011-45,1.0
0011-46,5.0
0011-47,4.0
0011-48,3.0
0011-49,0.0
0011-5,3.0
0011-50,8.0
0011-51,5.0
0011-52,6.0
0011-53,6.0
0011-54,7.0
0011-55,7.0
0011-56,1.0
0011-57,5.0
0011-58,9.0
0011-59,9.0
0011-6,0.0
0011-60,0.0
0011-61,9.0
0011-62,3.0
0011-63,0.0
0011-64,6.0
0011-65,9.0
0011-66,3.0
0011-67,9.0
0011-68,3.0
0011-69,0.0
0011-7,2.0
0011-70,7.0
0011-71,1.0
0011-72,6.0
0011-73,7.0
0011-74,2.0
0011-75,8.0
0011-76,8.0
0011-77,5.0
0011-78,9.0
0011-79,2.0
0011-8,1.0
0011-80,0.0
0011-81,4.0
0011-82,0.0
0011-83,6.0
0011-84,7.0
0011-85,6.0
0011-86,0.0
0011-87,1.0
0011-88,9.0
0011-89,5.0
0011-9,1.0
0011-90,9.0
0011-91,2.0
0011-92,6.0
0011-93,8.0
0011-94,5.0
0011-95,0.0
0011-96,1.0
0011-97,8.0
0011-98,8.0
0011-99,2.0
0012-0,2.0
0012-1,4.0
0012-10,8.0
0012-11,0.0
0012-12,8.0
0012-13,6.0
0012-14,4.0
0012-15,6.0
0012-16,0.0
0012-17,5.0
0012-18,1.0
0012-19,6.0
0012-2,8.0
0012-20,4.0
0012-21,6.0
0012-22,8.0
0012-23,2.0
0012-24,4.0
0012-25,7.0
0012-26,2.0
0012-27,5.0
0012-28,9.0
0012-29,7.0
0012-3,2.0
0012-30,6.0
0012-31,5.0
0012-32,5.0
0012-33,3.0
0012-34,6.0
0012-35,1.0
0012-36,4.0
0012-37,9.0
0012-38,7.0
0012-39,8.0
0012-4,6.0
0012-40,1.0
0012-41,8.0
0012-42,0.0
0012-43,2.0
0012-44,2.0
0012-45,1.0
0012-46,5.0
0012-47,0.0
0012-48,1.0
0012-49,3.0
0012-5,9.0
0012-50,8.0
0012-51,0.0
0012-52,2.0
0012-53,4.0
0012-54,5.0
0012-55,7.0
0012-56,0.0
0012-57,5.0
0012-58,9.0
0012-59,3.0
0012-6,9.0
0012-60,0.0
0012-61,3.0
0012-62,7.0
0012-63,9.0
0012-64,6.0
0012-65,4.0
0012-66,5.0
0012-67,7.0
0012-68,7.0
0012-69,7.0
0012-7,3.0
0012-70,7.0
0012-71,8.0
0012-72,1.0
0012-73,3.0
0012-74,1.0
0012-75,4.0
0012-76,9.0
0012-77,6.0
0012-78,3.0
0012-79,0.0
0012-8,4.0
0012-80,1.0
0012-81,3.0
0012-82,5.0
0012-83,8.0
0012-84,8.0
0012-85,4.0
0012-86,9.0
0012-87,7.0
0012-88,9.0
0012-89,1.0
0012-9,5.0
0012-90,2.0
0012-91,3.0
0012-92,9.0
0012-93,1.0
0012-94,0.0
0012-95,6.0
0012-96,2.0
0012-97,0.0
0012-98,3.0
0012-99,2.0
0013-0,7.0
0013-1,8.0
0013-10,0.0
0013-11,0.0
0013-12,6.0
0013-13,7.0
0013-14,3.0
0013-15,1.0
0013-16,6.0
0013-17,2.0
0013-18,4.0
0013-19,3.0
0013-2,5.0
0013-20,7.0
0013-21,3.0
0013-22,2.0
0013-23,1.0
0013-24,0.0
0013-25,2.0
0013-26,4.0
0013-27,7.0
0013-28,6.0
0013-29,0.0
0013-3,9.0
0013-30,8.0
0013-31,0.0
0013-32,4.0
0013-33,8.0
0013-34,3.0
0013-35,9.0
0013-36,3.0
0013-37,3.0
0013-38,6.0
0013-39,5.0
0013-4,0.0
0013-40,4.0
0013-41,0.0
0013-42,9.0
0013-43,6.0
0013-44,7.0
0013-45,8.0
0013-46,0.0
0013-47,8.0
0013-48,9.0
0013-49,5.0
0013-5,1.0
0013-50,4.0
0013-51,3.0
0013-52,1.0
0013-53,6.0
0013-54,9.0
0013-55,6.0
0013-56,4.0
0013-57,7.0
0013-58,1.0
0013-59,2.0
0013-6,4.0
0013-60,4.0
0013-61,4.0
0013-62,7.0
0013-63,7.0
0013-64,7.0
0013-65,9.0
0013-66,1.0
0013-67,7.0
0013-68,2.0
0013-69,3.0
0013-7,9.0
0013-70,8.0
0013-71,2.0
0013-72,5.0
0013-73,8.0
0013-74,1.0
0013-75,5.0
0013-76,5.0
0013-77,3.0
0013-78,3.0
0013-79,6.0
0013-8,6.0
0013-80,8.0
0013-81,9.0
0013-82,9.0
0013-83,2.0
0013-84,2.0
0013-85,1.0
0013-86,2.0
0013-87,4.0
0013-88,1.0
0013-89,8.0
0013-9,8.0
0013-90,5.0
0013-91,0.0
0013-92,0.0
0013-93,5.0
0013-94,9.0
0013-95,1.0
0013-96,5.0
0013-97,5.0
0013-98,2.0
0013-99,6.0
0014-0,9.0
0014-1,7.0
0014-10,0.0
0014-11,0.0
0014-12,5.0
0014-13,2.0
0014-14,6.0
0014-15,1.0
0014-16,6.0
0014-17,3.0
0014-18,3.0
0014-19,2.0
0014-2,8.0
0014-20,5.0
0014-21,2.0
0014-22,0.0
0014-23,8.0
0014-24,4.0
0014-25,6.0
0014-26,7.0
0014-27,1.0
0014-28,3.0
0014-29,6.0
0014-3,4.0
0014-30,2.0
0014-31,0.0
0014-32,9.0
0014-33,1.0
0014-34,1.0
0014-35,0.0
0014-36,8.0
0014-37,6.0
0014-38,7.0
0014-39,3.0
0014-4,0.0
0014-40,3.0
0014-41,7.0
0014-42,3.0
0014-43,1.0
0014-44,8.0
0014-45,7.0
0014-46,9.0
0014-47,7.0
0014-48,5.0
0014-49,3.0
0014-5,8.0
0014-50,2.0
0014-51,6.0
0014-52,3.0
0014-53,0.0
0014-54,6.0
0014-55,4.0
0014-56,7.0
0014-57,9.0
0014-58,3.0
0014-59,8.0
0014-6,0.0
0014-60,4.0
0014-61,9.0
0014-62,4.0
0014-63,0.0
0014-64,4.0
0014-65,2.0
0014-66,5.0
0014-67,9.0
0014-68,8.0
0014-69,7.0
0014-7,1.0
0014-70,8.0
0014-71,3.0
0014-72,1.0
0014-73,9.0
0014-74,6.0
0014-75,6.0
0014-76,4.0
0014-77,8.0
0014-78,2.0
0014-79,5.0
0014-8,9.0
0014-80,8.0
0014-81,0.0
0014-82,5.0
0014-83,4.0
0014-84,5.0
0014-85,5.0
0014-86,1.0
0014-87,7.0
0014-88,2.0
0014-89,5.0
0014-9,1.0
0014-90,1.0
0014-91,9.0
0014-92,2.0
0014-93,2.0
0014-94,7.0
0014-95,5.0
0014-96,6.0
0014-97,4.0
0014-98,9.0
0014-99,4.0
0015-0,3.0
0015-1,2.0
0015-10,4.0
0015-11,8.0
0015-12,9.0
0015-13,9.0
0015-14,5.0
0015-15,6.0
0015-16,0.0
0015-17,3.0
0015-18,3.0
0015-19,1.0
0015-2,3.0
0015-20,0.0
0015-21,9.0
0015-22,5.0
0015-23,5.0
0015-24,0.0
0015-25,8.0
0015-26,5.0
0015-27,6.0
0015-28,5.0
0015-29,9.0
0015-3,8.0
0015-30,3.0
0015-31,7.0
0015-32,6.0
0015-33,9.0
0015-34,7.0
0015-35,3.0
0015-36,9.0
0015-37,4.0
0015-38,4.0
0015-39,9.0
0015-4,3.0
0015-40,3.0
0015-41,2.0
0015-42,2.0
0015-43,0.0
0015-44,6.0
0015-45,6.0
0015-46,4.0
0015-47,3.0
0015-48,6.0
0015-49,2.0
0015-5,7.0
0015-50,1.0
0015-51,8.0
0015-52,8.0
0015-53,8.0
0015-54,8.0
