trace_id,xv_splits-page_label-5
0008-3,0.0
0008-30,1.0
0008-31,3.0
0008-32,0.0
0008-33,1.0
0008-34,0.0
0008-35,2.0
0008-36,2.0
0008-37,3.0
0008-38,4.0
0008-39,1.0
0008-4,4.0
0008-40,0.0
0008-41,0.0
0008-42,3.0
0008-43,0.0
0008-44,4.0
0008-45,1.0
0008-46,4.0
0008-47,0.0
0008-48,1.0
0008-49,1.0
0008-5,2.0
0008-50,3.0
0008-51,3.0
0008-52,3.0
0008-53,4.0
0008-54,1.0
0008-55,0.0
0008-56,2.0
0008-57,1.0
0008-58,1.0
0008-59,1.0
0008-6,3.0
0008-60,2.0
0008-61,2.0
0008-62,3.0
0008-63,2.0
0008-64,1.0
0008-65,4.0
0008-66,2.0
0008-67,3.0
0008-68,0.0
0008-69,0.0
0008-7,2.0
0008-70,3.0
0008-71,2.0
0008-72,0.0
0008-73,3.0
0008-74,0.0
0008-75,2.0
0008-76,0.0
0008-77,1.0
0008-78,2.0
0008-79,0.0
0008-8,2.0
0008-80,1.0
0008-81,4.0
0008-82,4.0
0008-83,1.0
0008-84,4.0
0008-85,2.0
0008-86,1.0
0008-87,4.0
0008-88,0.0
0008-89,1.0
0008-9,4.0
0008-90,3.0
0008-91,0.0
0008-92,4.0
0008-93,3.0
0008-94,4.0
0008-95,3.0
0008-96,0.0
0008-97,3.0
0008-98,2.0
0008-99,0.0
0009-0,0.0
0009-1,4.0
0009-10,3.0
0009-11,1.0
0009-12,0.0
0009-13,3.0
0009-14,3.0
0009-15,4.0
0009-16,4.0
0009-17,3.0
0009-18,2.0
0009-19,0.0
0009-2,3.0
0009-20,1.0
0009-21,1.0
0009-22,1.0
0009-23,4.0
0009-24,2.0
0009-25,4.0
0009-26,4.0
0009-27,2.0
0009-28,0.0
0009-29,2.0
0009-3,1.0
0009-30,0.0
0009-31,2.0
0009-32,0.0
0009-33,0.0
0009-34,1.0
0009-35,0.0
0009-36,3.0
0009-37,1.0
0009-38,3.0
0009-39,2.0
0009-4,2.0
0009-40,1.0
0009-41,0.0
0009-42,4.0
0009-43,4.0
0009-44,2.0
0009-45,2.0
0009-46,4.0
0009-47,2.0
0009-48,4.0
0009-49,1.0
0009-5,4.0
0009-50,4.0
0009-51,0.0
0009-52,2.0
0009-53,3.0
0009-54,3.0
0009-55,1.0
0009-56,0.0
0009-57,3.0
0009-58,0.0
0009-59,3.0
0009-6,0.0
0009-60,0.0
0009-61,3.0
0009-62,1.0
0009-63,1.0
0009-64,0.0
0009-65,4.0
0009-66,2.0
0009-67,0.0
0009-68,4.0
0009-69,1.0
0009-7,3.0
0009-70,3.0
0009-71,1.0
0009-72,4.0
0009-73,3.0
0009-74,0.0
0009-75,0.0
0009-76,2.0
0009-77,2.0
0009-78,4.0
0009-79,3.0
0009-8,4.0
0009-80,0.0
0009-81,1.0
0009-82,2.0
0009-83,2.0
0009-84,2.0
0009-85,3.0
0009-86,2.0
0009-87,1.0
0009-88,3.0
0009-89,3.0
0009-9,2.0
0009-90,1.0
0009-91,2.0
0009-92,1.0
0009-93,4.0
0009-94,4.0
0009-95,3.0
0009-96,1.0
0009-97,0.0
0009-98,4.0
0009-99,1.0
0010-0,1.0
0010-1,4.0
0010-10,2.0
0010-11,0.0
0010-12,2.0
0010-13,1.0
0010-14,1.0
0010-15,4.0
0010-16,3.0
0010-17,0.0
0010-18,2.0
0010-19,4.0
0010-2,4.0
0010-20,2.0
0010-21,0.0
0010-22,0.0
0010-23,2.0
0010-24,3.0
0010-25,4.0
0010-26,1.0
0010-27,2.0
0010-28,1.0
0010-29,3.0
0010-3,0.0
0010-30,0.0
0010-31,3.0
0010-32,0.0
0010-33,0.0
0010-34,4.0
0010-35,3.0
0010-36,3.0
0010-37,0.0
0010-38,4.0
0010-39,3.0
0010-4,1.0
0010-40,1.0
0010-41,1.0
0010-42,3.0
0010-43,2.0
0010-44,1.0
0010-45,4.0
0010-46,3.0
0010-47,3.0
0010-48,0.0
0010-49,3.0
0010-5,0.0
0010-50,1.0
0010-51,4.0
0010-52,3.0
0010-53,0.0
0010-54,3.0
0010-55,1.0
0010-56,3.0
0010-57,1.0
0010-58,3.0
0010-59,0.0
0010-6,3.0
0010-60,1.0
0010-61,2.0
0010-62,4.0
0010-63,4.0
0010-64,0.0
0010-65,2.0
0010-66,2.0
0010-67,0.0
0010-68,4.0
0010-69,1.0
0010-7,4.0
0010-70,0.0
0010-71,0.0
0010-72,4.0
0010-73,1.0
0010-74,2.0
0010-75,4.0
0010-76,0.0
0010-77,2.0
0010-78,2.0
0010-79,4.0
0010-8,4.0
0010-80,2.0
0010-81,2.0
0010-82,2.0
0010-83,2.0
0010-84,3.0
0010-85,1.0
0010-86,1.0
0010-87,2.0
0010-88,3.0
0010-89,0.0
0010-9,0.0
0010-90,4.0
0010-91,2.0
0010-92,4.0
0010-93,3.0
0010-94,2.0
0010-95,1.0
0010-96,1.0
0010-97,1.0
0010-98,3.0
0010-99,4.0
0011-0,0.0
0011-1,2.0
0011-10,4.0
0011-11,0.0
0011-12,3.0
0011-13,0.0
0011-14,2.0
0011-15,0.0
0011-16,4.0
0011-17,3.0
0011-18,0.0
0011-19,3.0
0011-2,0.0
0011-20,1.0
0011-21,2.0
0011-22,4.0
0011-23,3.0
0011-24,1.0
0011-25,1.0
0011-26,1.0
0011-27,3.0
0011-28,2.0
0011-29,1.0
0011-3,0.0
0011-30,4.0
0011-31,3.0
0011-32,1.0
0011-33,1.0
0011-34,4.0
0011-35,1.0
0011-36,1.0
0011-37,0.0
0011-38,3.0
0011-39,4.0
0011-4,1.0
0011-40,2.0
0011-41,0.0
0011-42,2.0
0011-43,4.0
0011-44,2.0
0011-45,0.0
0011-46,1.0
0011-47,0.0
0011-48,2.0
0011-49,4.0
0011-5,3.0
0011-50,3.0
0011-51,2.0
0011-52,4.0
0011-53,0.0
0011-54,3.0
0011-55,4.0
0011-56,3.0
0011-57,4.0
0011-58,1.0
0011-59,2.0
0011-6,3.0
0011-60,2.0
0011-61,1.0
0011-62,0.0
0011-63,1.0
0011-64,0.0
0011-65,4.0
0011-66,2.0
0011-67,2.0
0011-68,4.0
0011-69,0.0
0011-7,4.0
0011-70,3.0
0011-71,0.0
0011-72,2.0
0011-73,0.0
0011-74,1.0
0011-75,3.0
0011-76,3.0
0011-77,4.0
0011-78,1.0
0011-79,1.0
0011-8,0.0
0011-80,4.0
0011-81,2.0
0011-82,4.0
0011-83,4.0
0011-84,1.0
0011-85,3.0
0011-86,0.0
0011-87,3.0
0011-88,2.0
0011-89,0.0
0011-9,1.0
0011-90,2.0
0011-91,2.0
0011-92,4.0
0011-93,1.0
0011-94,2.0
0011-95,2.0
0011-96,3.0
0011-97,3.0
0011-98,4.0
0011-99,3.0
0012-0,1.0
0012-1,1.0
0012-10,0.0
0012-11,1.0
0012-12,2.0
0012-13,4.0
0012-14,0.0
0012-15,2.0
0012-16,2.0
0012-17,1.0
0012-18,2.0
0012-19,4.0
0012-2,4.0
0012-20,0.0
0012-21,0.0
0012-22,4.0
0012-23,0.0
0012-24,1.0
0012-25,3.0
0012-26,3.0
0012-27,3.0
0012-28,0.0
0012-29,4.0
0012-3,3.0
0012-30,1.0
0012-31,4.0
0012-32,2.0
0012-33,0.0
0012-34,0.0
0012-35,4.0
0012-36,0.0
0012-37,0.0
0012-38,3.0
0012-39,3.0
0012-4,1.0
0012-40,0.0
0012-41,0.0
0012-42,0.0
0012-43,4.0
0012-44,4.0
0012-45,1.0
0012-46,1.0
0012-47,3.0
0012-48,4.0
0012-49,2.0
0012-5,2.0
0012-50,3.0
0012-51,3.0
0012-52,1.0
0012-53,0.0
0012-54,1.0
0012-55,2.0
0012-56,2.0
0012-57,2.0
0012-58,4.0
0012-59,2.0
0012-6,3.0
0012-60,3.0
0012-61,4.0
0012-62,1.0
0012-63,0.0
0012-64,1.0
0012-65,3.0
0012-66,1.0
0012-67,3.0
0012-68,2.0
0012-69,0.0
0012-7,1.0
0012-70,0.0
0012-71,1.0
0012-72,4.0
0012-73,1.0
0012-74,2.0
0012-75,4.0
0012-76,2.0
0012-77,2.0
0012-78,1.0
0012-79,4.0
0012-8,0.0
0012-80,4.0
0012-81,3.0
0012-82,3.0
0012-83,3.0
0012-84,3.0
0012-85,1.0
0012-86,0.0
0012-87,2.0
0012-88,4.0
0012-89,4.0
0012-9,2.0
0012-90,4.0
0012-91,3.0
0012-92,3.0
0012-93,4.0
0012-94,3.0
0012-95,1.0
0012-96,2.0
0012-97,0.0
0012-98,2.0
0012-99,2.0
0013-0,1.0
0013-1,2.0
0013-10,1.0
0013-11,3.0
0013-12,2.0
0013-13,2.0
0013-14,4.0
0013-15,3.0
0013-16,0.0
0013-17,2.0
0013-18,1.0
0013-19,4.0
0013-2,2.0
0013-20,0.0
0013-21,0.0
0013-22,0.0
0013-23,3.0
0013-24,4.0
0013-25,4.0
0013-26,3.0
0013-27,1.0
0013-28,3.0
0013-29,4.0
0013-3,3.0
0013-30,3.0
0013-31,2.0
0013-32,0.0
0013-33,3.0
0013-34,1.0
0013-35,3.0
0013-36,1.0
0013-37,4.0
0013-38,4.0
0013-39,3.0
0013-4,3.0
0013-40,0.0
0013-41,2.0
0013-42,3.0
0013-43,4.0
0013-44,2.0
0013-45,1.0
0013-46,3.0
0013-47,4.0
0013-48,0.0
0013-49,1.0
0013-5,2.0
0013-50,0.0
0013-51,1.0
0013-52,3.0
0013-53,2.0
0013-54,0.0
0013-55,1.0
0013-56,0.0
0013-57,4.0
0013-58,1.0
0013-59,1.0
0013-6,3.0
0013-60,1.0
0013-61,0.0
0013-62,3.0
0013-63,4.0
0013-64,1.0
0013-65,0.0
0013-66,2.0
0013-67,4.0
0013-68,2.0
0013-69,4.0
0013-7,4.0
0013-70,1.0
0013-71,2.0
0013-72,1.0
0013-73,2.0
0013-74,3.0
0013-75,4.0
0013-76,0.0
0013-77,0.0
0013-78,0.0
0013-79,4.0
0013-8,3.0
0013-80,1.0
0013-81,2.0
0013-82,1.0
0013-83,0.0
0013-84,3.0
0013-85,0.0
0013-86,4.0
0013-87,3.0
0013-88,1.0
0013-89,2.0
0013-9,0.0
0013-90,4.0
0013-91,0.0
0013-92,2.0
0013-93,2.0
0013-94,4.0
0013-95,1.0
0013-96,0.0
0013-97,2.0
0013-98,2.0
0013-99,4.0
0014-0,1.0
0014-1,4.0
0014-10,2.0
0014-11,0.0
0014-12,4.0
0014-13,3.0
0014-14,2.0
0014-15,3.0
0014-16,4.0
0014-17,0.0
0014-18,0.0
0014-19,0.0
0014-2,2.0
0014-20,3.0
0014-21,2.0
0014-22,2.0
0014-23,0.0
0014-24,3.0
0014-25,4.0
0014-26,3.0
0014-27,0.0
0014-28,0.0
0014-29,1.0
0014-3,1.0
0014-30,1.0
0014-31,1.0
0014-32,4.0
0014-33,0.0
0014-34,3.0
0014-35,1.0
0014-36,1.0
0014-37,1.0
0014-38,3.0
0014-39,4.0
0014-4,1.0
0014-40,2.0
0014-41,1.0
0014-42,4.0
0014-43,0.0
0014-44,2.0
0014-45,2.0
0014-46,4.0
0014-47,4.0
0014-48,0.0
0014-49,3.0
0014-5,0.0
0014-50,1.0
0014-51,2.0
0014-52,3.0
0014-53,3.0
0014-54,1.0
0014-55,4.0
0014-56,2.0
0014-57,2.0
0014-58,0.0
0014-59,3.0
0014-6,0.0
0014-60,4.0
0014-61,3.0
0014-62,1.0
0014-63,3.0
0014-64,1.0
0014-65,4.0
0014-66,3.0
0014-67,4.0
0014-68,2.0
0014-69,1.0
0014-7,2.0
0014-70,3.0
0014-71,4.0
0014-72,4.0
0014-73,2.0
0014-74,1.0
0014-75,1.0
0014-76,0.0
0014-77,2.0
0014-78,2.0
0014-79,1.0
0014-8,2.0
0014-80,2.0
0014-81,0.0
0014-82,0.0
0014-83,3.0
0014-84,4.0
0014-85,1.0
0014-86,0.0
0014-87,0.0
0014-88,4.0
0014-89,0.0
0014-9,4.0
0014-90,3.0
0014-91,1.0
0014-92,3.0
0014-93,4.0
0014-94,3.0
0014-95,0.0
0014-96,2.0
0014-97,4.0
0014-98,2.0
0014-99,3.0
0015-0,1.0
0015-1,3.0
0015-10,1.0
0015-11,1.0
0015-12,2.0
0015-13,3.0
0015-14,1.0
0015-15,4.0
0015-16,4.0
0015-17,1.0
0015-18,3.0
0015-19,2.0
0015-2,0.0
0015-20,4.0
0015-21,4.0
0015-22,2.0
0015-23,0.0
0015-24,0.0
0015-25,2.0
0015-26,3.0
0015-27,1.0
0015-28,0.0
0015-29,1.0
0015-3,4.0
0015-30,3.0
0015-31,0.0
0015-32,4.0
0015-33,3.0
0015-34,4.0
0015-35,1.0
0015-36,2.0
0015-37,4.0
0015-38,1.0
0015-39,3.0
0015-4,0.0
0015-40,4.0
0015-41,0.0
0015-42,3.0
0015-43,2.0
0015-44,2.0
0015-45,1.0
0015-46,1.0
0015-47,4.0
0015-48,0.0
0015-49,1.0
0015-5,3.0
0015-50,4.0
0015-51,3.0
0015-52,2.0
0015-53,0.0
0015-54,2.0
